x0,x1,x2,x3,y
-46.0,169.0,-430.0,41.0,0
-500.0,-131.0,-373.0,-111.0,0
94.0,-48.0,-102.0,144.0,0
119.0,-417.0,99.0,-470.0,0
75.0,-159.0,-493.0,,0
-336.0,-112.0,-201.0,198.0,0
-239.0,-102.0,5.0,-168.0,0
121.0,173.0,-106.0,-348.0,0
-55.0,21.0,-273.0,-203.0,0
-70.0,32.0,-207.0,182.0,0
-145.0,48.0,-206.0,-453.0,0
164.0,-154.0,-397.0,-24.0,0
-270.0,-96.0,51.0,147.0,0
-414.0,-334.0,-352.0,-121.0,0
69.0,155.0,176.0,46.0,0
107.0,-193.0,-43.0,1.0,0
199.0,-364.0,-9.0,-47.0,0
189.0,-418.0,-294.0,-72.0,0
-31.0,108.0,7.0,-371.0,0
-500.0,-109.0,106.0,177.0,0
-36.0,101.0,-341.0,-69.0,0
-117.0,-33.0,-458.0,-209.0,0
-179.0,-70.0,-25.0,-6.0,0
-43.0,93.0,-162.0,-5.0,0
-149.0,-482.0,-67.0,-438.0,0
120.0,-81.0,-450.0,-89.0,0
180.0,-188.0,-493.0,-207.0,0
-125.0,-286.0,35.0,145.0,0
-279.0,-174.0,-155.0,-218.0,0
66.0,-16.0,116.0,174.0,0
-215.0,-64.0,-396.0,-442.0,0
-218.0,-437.0,-5.0,100.0,0
-74.0,-452.0,7.0,-315.0,0
52.0,38.0,197.0,15.0,0
-268.0,-237.0,-293.0,-260.0,0
158.0,-181.0,-366.0,94.0,0
-65.0,48.0,30.0,-123.0,0
-480.0,-381.0,-247.0,-206.0,0
136.0,154.0,-463.0,-228.0,0
-35.0,-84.0,-374.0,-166.0,0
-493.0,-282.0,159.0,-459.0,0
-477.0,-234.0,-126.0,-102.0,0
194.0,-381.0,-253.0,50.0,0
151.0,-8.0,-81.0,-147.0,0
-6.0,-272.0,100.0,175.0,0
73.0,0.0,-449.0,-93.0,0
151.0,7.0,10.0,61.0,0
-56.0,-164.0,-169.0,-355.0,0
-301.0,-243.0,125.0,-253.0,0
-47.0,-4.0,-187.0,-35.0,0
-110.0,128.0,-170.0,61.0,0
-423.0,-241.0,120.0,-71.0,0
195.0,-497.0,-370.0,-339.0,0
-214.0,-221.0,-85.0,53.0,0
-222.0,-350.0,-60.0,-465.0,0
-284.0,131.0,20.0,-404.0,0
-482.0,-431.0,-191.0,-332.0,0
200.0,-444.0,-478.0,-326.0,0
-412.0,-460.0,-375.0,168.0,0
-437.0,-402.0,84.0,-278.0,0
-1.0,-498.0,-206.0,-97.0,0
149.0,-21.0,-41.0,-178.0,0
187.0,103.0,-128.0,-333.0,0
-203.0,-90.0,93.0,-305.0,0
-325.0,75.0,-230.0,42.0,0
-292.0,178.0,-368.0,-308.0,0
-357.0,182.0,125.0,-333.0,0
-368.0,-63.0,-118.0,-491.0,0
25.0,-368.0,-187.0,85.0,0
-393.0,-72.0,-19.0,8.0,0
149.0,-11.0,-438.0,104.0,0
-459.0,-385.0,189.0,-332.0,0
-156.0,-240.0,-16.0,-43.0,0
-123.0,-192.0,-234.0,-173.0,0
-28.0,147.0,155.0,-134.0,0
-233.0,36.0,-191.0,72.0,0
190.0,-372.0,109.0,-482.0,0
0.0,-127.0,-247.0,179.0,0
-51.0,-23.0,182.0,35.0,0
-387.0,-55.0,55.0,-482.0,0
179.0,-246.0,-375.0,-461.0,0
62.0,-255.0,27.0,-462.0,0
42.0,-368.0,197.0,118.0,0
-226.0,-497.0,-97.0,-87.0,0
64.0,67.0,-176.0,-382.0,0
-105.0,-117.0,61.0,-143.0,0
47.0,-413.0,190.0,-216.0,0
183.0,105.0,115.0,57.0,0
-384.0,-280.0,-451.0,53.0,0
191.0,-296.0,14.0,61.0,0
-348.0,-283.0,-301.0,100.0,0
-344.0,89.0,-65.0,-438.0,0
164.0,-196.0,-443.0,-62.0,0
49.0,-128.0,-42.0,-485.0,0
-344.0,-371.0,-223.0,200.0,0
-202.0,-483.0,106.0,-495.0,0
8.0,-26.0,-423.0,-374.0,0
14.0,128.0,-152.0,-320.0,0
112.0,-368.0,-145.0,121.0,0
-420.0,161.0,-228.0,55.0,0
-416.0,173.0,119.0,-430.0,0
-229.0,189.0,-109.0,-467.0,0
-137.0,-312.0,-98.0,136.0,0
-76.0,85.0,48.0,-284.0,0
-309.0,89.0,-261.0,43.0,0
200.0,-32.0,-426.0,-45.0,0
178.0,-203.0,44.0,-232.0,0
78.0,-172.0,152.0,-453.0,0
-474.0,-491.0,-61.0,149.0,0
153.0,-315.0,-401.0,-251.0,0
-461.0,-383.0,-438.0,-17.0,0
-140.0,-37.0,-496.0,137.0,0
-240.0,166.0,-74.0,-145.0,0
-354.0,12.0,-336.0,-240.0,0
115.0,-271.0,-42.0,92.0,0
51.0,-256.0,181.0,-285.0,0
-487.0,-188.0,-77.0,-41.0,0
58.0,-499.0,-203.0,155.0,0
-113.0,-105.0,95.0,-111.0,0
116.0,-227.0,-329.0,-213.0,0
3.0,129.0,170.0,-317.0,0
-361.0,-246.0,-467.0,-146.0,0
-362.0,-134.0,-178.0,52.0,0
111.0,82.0,126.0,-36.0,0
-272.0,-230.0,-143.0,-28.0,0
-166.0,197.0,-120.0,-393.0,0
-430.0,-175.0,-235.0,99.0,0
-494.0,-415.0,-166.0,109.0,0
-140.0,-445.0,-381.0,20.0,0
-19.0,-405.0,-100.0,130.0,0
-135.0,178.0,187.0,187.0,0
-90.0,104.0,-359.0,-421.0,0
-177.0,-431.0,67.0,-387.0,0
-81.0,-490.0,-265.0,198.0,0
-248.0,159.0,64.0,-488.0,0
-277.0,108.0,55.0,-271.0,0
54.0,30.0,-214.0,-291.0,0
-32.0,-85.0,126.0,-217.0,0
-26.0,-109.0,-342.0,106.0,0
-27.0,-292.0,-24.0,-341.0,0
91.0,-461.0,-141.0,-285.0,0
54.0,-89.0,-285.0,66.0,0
12.0,-86.0,-212.0,-274.0,0
-377.0,121.0,-240.0,151.0,0
-248.0,-310.0,-453.0,-356.0,0
-280.0,-117.0,-127.0,-5.0,0
-384.0,-231.0,-481.0,-461.0,0
47.0,-475.0,45.0,-484.0,0
185.0,-498.0,-157.0,-229.0,0
71.0,-191.0,-223.0,115.0,0
148.0,-410.0,-63.0,-128.0,0
-485.0,91.0,144.0,63.0,0
196.0,-478.0,-224.0,-358.0,0
-4.0,-482.0,134.0,-139.0,0
195.0,133.0,-39.0,54.0,0
-412.0,-64.0,-307.0,58.0,0
-181.0,-420.0,-1.0,135.0,0
-187.0,-209.0,-82.0,-392.0,0
-387.0,-367.0,-121.0,100.0,0
-401.0,-468.0,-338.0,-269.0,0
-61.0,-495.0,-288.0,43.0,0
-445.0,-130.0,-259.0,2.0,0
-366.0,143.0,-235.0,-12.0,0
-182.0,-116.0,-74.0,-307.0,0
-326.0,-353.0,-41.0,83.0,0
-202.0,-436.0,-209.0,-409.0,0
-128.0,-191.0,123.0,-180.0,0
-113.0,184.0,-469.0,-332.0,0
-190.0,183.0,116.0,-48.0,0
-346.0,-495.0,-402.0,105.0,0
-207.0,-382.0,-24.0,-205.0,0
49.0,-312.0,76.0,-162.0,0
-495.0,116.0,-311.0,149.0,0
24.0,-122.0,84.0,-46.0,0
37.0,-62.0,116.0,-40.0,0
69.0,-454.0,51.0,-237.0,0
-216.0,-7.0,192.0,-344.0,0
-249.0,-336.0,-233.0,4.0,0
-105.0,-297.0,94.0,90.0,0
-379.0,-403.0,-194.0,-263.0,0
-189.0,195.0,-300.0,-107.0,0
-453.0,-110.0,-201.0,-91.0,0
-367.0,-266.0,62.0,-86.0,0
-33.0,157.0,-196.0,-330.0,0
-330.0,-267.0,-429.0,-23.0,0
-302.0,-89.0,-213.0,191.0,0
-318.0,-444.0,129.0,-475.0,0
-105.0,-237.0,-201.0,-367.0,0
-263.0,-232.0,86.0,-417.0,0
-17.0,-239.0,-136.0,-225.0,0
-165.0,171.0,139.0,-115.0,0
-119.0,165.0,-138.0,-294.0,0
168.0,-356.0,-237.0,-240.0,0
-348.0,20.0,116.0,74.0,0
-280.0,194.0,100.0,130.0,0
-467.0,58.0,-144.0,10.0,0
40.0,-174.0,-59.0,136.0,0
18.0,-233.0,-141.0,-154.0,0
-462.0,56.0,-115.0,-402.0,0
-268.0,-345.0,28.0,-458.0,0
-132.0,-422.0,-104.0,-454.0,0
164.0,-102.0,-187.0,-328.0,0
175.0,-474.0,-307.0,-358.0,0
-260.0,71.0,-322.0,-418.0,0
-434.0,-336.0,68.0,-7.0,0
140.0,-484.0,65.0,-321.0,0
-203.0,42.0,-399.0,-115.0,0
-73.0,-497.0,-321.0,-208.0,0
-21.0,55.0,-161.0,-229.0,0
63.0,39.0,-202.0,102.0,0
-2.0,-424.0,16.0,-280.0,0
41.0,-393.0,-110.0,171.0,0
-135.0,199.0,-438.0,-211.0,0
41.0,-264.0,-64.0,-318.0,0
117.0,-339.0,199.0,127.0,0
-500.0,7.0,153.0,-83.0,0
-409.0,-276.0,-31.0,-454.0,0
-404.0,131.0,-33.0,41.0,0
-240.0,-42.0,-413.0,149.0,0
26.0,-499.0,57.0,-402.0,0
-247.0,0.0,82.0,140.0,0
-170.0,-494.0,-366.0,17.0,0
-11.0,116.0,-132.0,99.0,0
130.0,-161.0,-90.0,-200.0,0
-491.0,147.0,74.0,-430.0,0
73.0,-244.0,-398.0,96.0,0
-1.0,-448.0,65.0,144.0,0
-179.0,-136.0,-13.0,-396.0,0
146.0,-282.0,146.0,-62.0,0
-215.0,8.0,-385.0,-287.0,0
-479.0,70.0,168.0,19.0,0
-60.0,-153.0,-47.0,123.0,0
148.0,-290.0,-232.0,-97.0,0
-325.0,-477.0,-23.0,120.0,0
-350.0,-429.0,-55.0,-151.0,0
-270.0,-114.0,-497.0,-20.0,0
-397.0,31.0,-193.0,-180.0,0
-51.0,-59.0,-323.0,-370.0,0
-97.0,-199.0,-396.0,-360.0,0
-9.0,-316.0,187.0,-381.0,0
31.0,-271.0,69.0,-418.0,0
-118.0,-35.0,61.0,-274.0,0
-23.0,-233.0,3.0,-326.0,0
-145.0,-268.0,187.0,-179.0,0
-38.0,-381.0,-274.0,-384.0,0
28.0,-39.0,-441.0,89.0,0
-97.0,-158.0,62.0,-309.0,0
30.0,-118.0,33.0,-94.0,0
190.0,-460.0,69.0,-180.0,0
106.0,-30.0,-173.0,-391.0,0
-131.0,-87.0,-160.0,-85.0,0
-323.0,-406.0,-127.0,-235.0,0
-159.0,-417.0,-314.0,-199.0,0
-80.0,7.0,-201.0,-415.0,0
183.0,-118.0,-114.0,-123.0,0
-411.0,150.0,-220.0,30.0,0
-431.0,-150.0,-489.0,-489.0,0
-469.0,-205.0,-225.0,191.0,0
-71.0,73.0,20.0,149.0,0
199.0,-114.0,133.0,132.0,0
99.0,90.0,-6.0,-312.0,0
-289.0,-297.0,-8.0,-249.0,0
-53.0,-64.0,4.0,94.0,0
-389.0,73.0,-70.0,74.0,0
-266.0,-165.0,-432.0,-372.0,0
49.0,152.0,-209.0,-344.0,0
-14.0,-105.0,-135.0,-221.0,0
-103.0,-434.0,-69.0,-225.0,0
-21.0,172.0,83.0,-425.0,0
-452.0,-215.0,-360.0,-238.0,0
-150.0,58.0,-460.0,-463.0,0
89.0,95.0,-144.0,63.0,0
-485.0,34.0,-152.0,-6.0,0
-26.0,-343.0,134.0,-137.0,0
7.0,-313.0,-420.0,-281.0,0
-337.0,-151.0,-88.0,-338.0,0
-372.0,-174.0,186.0,-164.0,0
-331.0,-201.0,-390.0,-218.0,0
-457.0,-331.0,-395.0,139.0,0
-378.0,-134.0,-414.0,199.0,0
-473.0,63.0,-307.0,-85.0,0
-493.0,166.0,8.0,-125.0,0
167.0,37.0,-236.0,-103.0,0
158.0,27.0,-405.0,114.0,0
-280.0,-425.0,-96.0,159.0,0
-279.0,-163.0,-226.0,-135.0,0
4.0,-303.0,148.0,61.0,0
-468.0,181.0,-102.0,153.0,0
26.0,-445.0,-218.0,-254.0,0
-450.0,140.0,-308.0,-449.0,0
-313.0,140.0,-71.0,-493.0,0
-57.0,-252.0,-169.0,-408.0,0
-338.0,74.0,51.0,-339.0,0
-62.0,-438.0,123.0,-344.0,0
-57.0,191.0,66.0,-417.0,0
-305.0,-25.0,-182.0,-432.0,0
-258.0,-252.0,-105.0,57.0,0
76.0,-493.0,-234.0,-444.0,0
-328.0,-119.0,-374.0,92.0,0
-120.0,170.0,-454.0,-437.0,0
-296.0,-3.0,-202.0,-181.0,0
-50.0,-149.0,160.0,-401.0,0
-260.0,-57.0,-207.0,-261.0,0
-328.0,-325.0,-460.0,-11.0,0
137.0,-232.0,-70.0,116.0,0
127.0,130.0,133.0,-280.0,0
58.0,-190.0,-485.0,-244.0,0
-427.0,-239.0,-239.0,-374.0,0
17.0,-214.0,-459.0,-317.0,0
49.0,-265.0,-99.0,-404.0,0
-475.0,-481.0,-472.0,-217.0,0
176.0,-111.0,-127.0,31.0,0
-148.0,-379.0,199.0,-236.0,0
137.0,-411.0,154.0,-28.0,0
152.0,-203.0,118.0,157.0,0
-36.0,-392.0,-416.0,-90.0,0
181.0,-18.0,-97.0,-64.0,0
-163.0,-266.0,-203.0,132.0,0
-401.0,-188.0,-272.0,52.0,0
-401.0,-80.0,-148.0,-221.0,0
-386.0,-495.0,186.0,55.0,0
-229.0,71.0,97.0,-380.0,0
119.0,-320.0,-274.0,-271.0,0
-351.0,-421.0,-451.0,53.0,0
-202.0,-103.0,177.0,-469.0,0
39.0,-395.0,-382.0,158.0,0
-61.0,-446.0,-168.0,-139.0,0
-474.0,28.0,-356.0,107.0,0
-452.0,-126.0,176.0,101.0,0
-433.0,-239.0,-115.0,-43.0,0
-209.0,83.0,-148.0,-389.0,0
-195.0,189.0,-48.0,-497.0,0
-368.0,-431.0,-27.0,70.0,0
-428.0,17.0,-188.0,8.0,0
-300.0,1.0,-476.0,37.0,0
-487.0,-164.0,-422.0,-350.0,0
-202.0,-113.0,65.0,-33.0,0
-85.0,35.0,-102.0,33.0,0
-445.0,-279.0,72.0,119.0,0
-77.0,-330.0,-255.0,-118.0,0
188.0,-84.0,-273.0,-129.0,0
-284.0,65.0,-363.0,7.0,0
-253.0,-441.0,-332.0,100.0,0
-456.0,9.0,-117.0,-301.0,0
66.0,-468.0,-322.0,-352.0,0
184.0,-333.0,-113.0,-481.0,0
-356.0,-87.0,-284.0,74.0,0
87.0,10.0,113.0,185.0,0
-208.0,-199.0,103.0,-9.0,0
-256.0,-209.0,-14.0,-244.0,0
-53.0,129.0,-219.0,-482.0,0
-286.0,-204.0,-39.0,123.0,0
-310.0,-476.0,93.0,-206.0,0
-237.0,-78.0,-136.0,117.0,0
-243.0,-495.0,96.0,-56.0,0
-173.0,132.0,2.0,-400.0,0
-435.0,-360.0,-275.0,-61.0,0
-402.0,136.0,-79.0,-43.0,0
102.0,-357.0,-82.0,-262.0,0
196.0,-211.0,-412.0,83.0,0
-259.0,129.0,-383.0,-418.0,0
-254.0,16.0,180.0,-433.0,0
-476.0,150.0,-175.0,130.0,0
-252.0,-345.0,26.0,-91.0,0
192.0,-317.0,-11.0,-231.0,0
-152.0,-313.0,-8.0,170.0,0
88.0,142.0,175.0,-465.0,0
-411.0,-130.0,190.0,-104.0,0
-375.0,-20.0,-217.0,-83.0,0
125.0,131.0,114.0,-401.0,0
-427.0,-192.0,-348.0,-132.0,0
-431.0,-192.0,-209.0,-73.0,0
182.0,-314.0,-288.0,-397.0,0
160.0,154.0,-16.0,-330.0,0
-477.0,-292.0,45.0,-401.0,0
-448.0,172.0,125.0,-29.0,0
-110.0,-431.0,-342.0,-380.0,0
-296.0,-311.0,-451.0,-487.0,0
-436.0,-322.0,-277.0,191.0,0
-486.0,-385.0,74.0,-43.0,0
160.0,-284.0,-7.0,-499.0,0
140.0,-47.0,5.0,16.0,0
-304.0,33.0,-86.0,150.0,0
-385.0,89.0,-394.0,-236.0,0
59.0,197.0,180.0,-450.0,0
-261.0,157.0,75.0,-463.0,0
-303.0,-166.0,120.0,-419.0,0
-487.0,-277.0,-269.0,-109.0,0
-481.0,-214.0,25.0,-347.0,0
-443.0,-23.0,-291.0,139.0,0
-188.0,111.0,-66.0,43.0,0
41.0,-66.0,-281.0,26.0,0
187.0,-344.0,-163.0,-439.0,0
-315.0,150.0,-367.0,-355.0,0
-146.0,-489.0,177.0,-69.0,0
-394.0,-248.0,-208.0,-9.0,0
-337.0,-367.0,-106.0,-118.0,0
142.0,-168.0,-62.0,181.0,0
-395.0,147.0,-477.0,140.0,0
99.0,-16.0,-167.0,-115.0,0
-456.0,-470.0,16.0,-484.0,0
160.0,-290.0,-475.0,-351.0,0
-84.0,125.0,189.0,-42.0,0
109.0,-293.0,-286.0,-372.0,0
-127.0,-410.0,-156.0,-43.0,0
133.0,-64.0,-37.0,-46.0,0
-425.0,151.0,-403.0,-70.0,0
144.0,-184.0,71.0,175.0,0
-337.0,-412.0,131.0,-97.0,0
-256.0,-155.0,-133.0,-57.0,0
65.0,-361.0,-132.0,2.0,0
-256.0,,-148.0,-447.0,0
-343.0,-245.0,131.0,-139.0,0
-135.0,157.0,-495.0,-268.0,0
-294.0,-5.0,126.0,156.0,0
133.0,-194.0,76.0,133.0,0
7.0,63.0,-300.0,5.0,0
-373.0,-5.0,-54.0,94.0,0
145.0,-367.0,178.0,-345.0,0
167.0,-137.0,-81.0,-110.0,0
76.0,-488.0,-248.0,112.0,0
-442.0,-333.0,-182.0,18.0,0
-50.0,-135.0,-260.0,-473.0,0
-313.0,-352.0,-432.0,-116.0,0
-74.0,-379.0,-193.0,-194.0,0
-163.0,-308.0,2.0,-327.0,0
-217.0,-337.0,-230.0,91.0,0
-254.0,180.0,-45.0,121.0,0
59.0,-15.0,24.0,-324.0,0
53.0,-199.0,-166.0,-221.0,0
-240.0,-242.0,40.0,-409.0,0
185.0,-453.0,-155.0,-224.0,0
35.0,115.0,-428.0,-369.0,0
-97.0,-128.0,-242.0,-83.0,0
-333.0,158.0,-313.0,-67.0,0
-402.0,-148.0,97.0,-199.0,0
-346.0,-212.0,-122.0,-427.0,0
-266.0,-150.0,-156.0,-199.0,0
180.0,-272.0,198.0,99.0,0
76.0,-490.0,76.0,-84.0,0
-304.0,-191.0,114.0,179.0,0
-380.0,182.0,-401.0,-452.0,0
-12.0,169.0,-450.0,-128.0,0
-415.0,-449.0,-229.0,71.0,0
-227.0,132.0,-6.0,187.0,0
-386.0,-358.0,-189.0,-253.0,0
65.0,78.0,-259.0,-267.0,0
-356.0,180.0,-368.0,-391.0,0
-100.0,36.0,3.0,-199.0,0
189.0,-231.0,-434.0,-445.0,0
-202.0,28.0,-239.0,-490.0,0
-351.0,-300.0,159.0,-374.0,0
80.0,138.0,-363.0,-365.0,0
-9.0,182.0,-288.0,-393.0,0
-266.0,82.0,-434.0,-216.0,0
-210.0,166.0,-287.0,-220.0,0
-288.0,-381.0,-65.0,-477.0,0
-1.0,8.0,138.0,121.0,0
160.0,-9.0,-138.0,18.0,0
8.0,-273.0,62.0,-339.0,0
184.0,-254.0,-442.0,-214.0,0
31.0,-75.0,166.0,91.0,0
-19.0,-54.0,-486.0,80.0,0
-440.0,-211.0,97.0,152.0,0
-486.0,-477.0,-329.0,-176.0,0
148.0,-99.0,141.0,97.0,0
1.0,145.0,15.0,130.0,0
-330.0,23.0,-476.0,104.0,0
-74.0,177.0,-198.0,0.0,0
-334.0,-193.0,-386.0,-288.0,0
-271.0,-299.0,-70.0,-50.0,0
-120.0,122.0,-438.0,-221.0,0
-174.0,-421.0,-330.0,-59.0,0
-388.0,-110.0,-450.0,-48.0,0
-495.0,73.0,-411.0,-197.0,0
-195.0,-490.0,-85.0,-362.0,0
-500.0,-159.0,-494.0,-431.0,0
126.0,-340.0,-411.0,-263.0,0
-19.0,-215.0,-281.0,-119.0,0
78.0,-491.0,-133.0,-158.0,0
22.0,-226.0,-115.0,-28.0,0
-290.0,-291.0,-39.0,33.0,0
-98.0,58.0,-302.0,-434.0,0
-338.0,-108.0,-97.0,158.0,0
-204.0,64.0,-375.0,-496.0,0
-459.0,24.0,-130.0,60.0,0
-16.0,-272.0,-27.0,-194.0,0
-95.0,-333.0,-29.0,-198.0,0
-128.0,-370.0,-97.0,175.0,0
-283.0,-1.0,-191.0,116.0,0
-87.0,-365.0,170.0,-495.0,0
-160.0,-245.0,-250.0,-393.0,0
-226.0,-368.0,117.0,-338.0,0
-304.0,-400.0,-416.0,149.0,0
-36.0,99.0,75.0,142.0,0
-11.0,-497.0,-134.0,-323.0,0
-448.0,37.0,-356.0,-426.0,0
-381.0,-358.0,167.0,-316.0,0
83.0,-230.0,49.0,106.0,0
-197.0,-339.0,-367.0,-172.0,0
-259.0,-322.0,194.0,-373.0,0
-38.0,131.0,-252.0,-58.0,0
-54.0,153.0,-256.0,-421.0,0
-209.0,-372.0,165.0,-58.0,0
-190.0,-77.0,-377.0,-255.0,0
-19.0,-28.0,-307.0,-162.0,0
-483.0,-452.0,-270.0,-257.0,0
25.0,-371.0,0.0,-55.0,0
186.0,-84.0,-247.0,-95.0,0
-345.0,-267.0,-400.0,-107.0,0
-97.0,174.0,-198.0,-39.0,0
-438.0,-399.0,-375.0,-254.0,0
-80.0,-99.0,135.0,-6.0,0
199.0,-3.0,-231.0,-186.0,0
-417.0,106.0,131.0,-97.0,0
-301.0,-102.0,-129.0,73.0,0
125.0,-399.0,-420.0,196.0,0
23.0,-438.0,134.0,-361.0,0
45.0,-71.0,87.0,75.0,0
-489.0,-419.0,-463.0,-308.0,0
84.0,-37.0,34.0,-284.0,0
-404.0,-410.0,-157.0,-108.0,0
-469.0,-302.0,167.0,-45.0,0
-468.0,32.0,-170.0,38.0,0
-48.0,-4.0,-145.0,80.0,0
-192.0,103.0,-418.0,57.0,0
-452.0,148.0,-87.0,-167.0,0
-270.0,40.0,-208.0,-401.0,0
-14.0,-225.0,-121.0,-322.0,0
93.0,42.0,86.0,-85.0,0
-220.0,-251.0,-381.0,-245.0,0
-32.0,-392.0,-148.0,164.0,0
-75.0,-436.0,99.0,6.0,0
-13.0,-414.0,-77.0,-203.0,0
-195.0,-494.0,-254.0,-377.0,0
-248.0,167.0,-260.0,-340.0,0
-474.0,-416.0,-471.0,-265.0,0
-454.0,198.0,-346.0,-365.0,0
-36.0,-285.0,-409.0,151.0,0
-316.0,123.0,-419.0,-403.0,0
-403.0,162.0,59.0,-144.0,0
-141.0,-13.0,124.0,-465.0,0
74.0,-226.0,-305.0,-313.0,0
76.0,-449.0,72.0,48.0,0
-327.0,195.0,-3.0,-288.0,0
-109.0,134.0,185.0,-494.0,0
-409.0,-139.0,-428.0,116.0,0
-60.0,49.0,195.0,-364.0,0
-54.0,-183.0,55.0,156.0,0
-390.0,200.0,138.0,-148.0,0
-481.0,-197.0,-307.0,197.0,0
20.0,-324.0,-382.0,-123.0,0
-282.0,-242.0,-462.0,-184.0,0
-4.0,-355.0,71.0,-474.0,0
-297.0,-344.0,-184.0,-360.0,0
-111.0,-211.0,159.0,167.0,0
-128.0,-269.0,-454.0,115.0,0
-75.0,-54.0,75.0,-218.0,0
189.0,-420.0,199.0,-124.0,0
51.0,26.0,-408.0,-15.0,0
-209.0,-447.0,-219.0,112.0,0
-392.0,-15.0,109.0,-345.0,0
-440.0,-394.0,-310.0,-313.0,0
-35.0,88.0,-14.0,-61.0,0
-123.0,-226.0,109.0,-58.0,0
-360.0,-158.0,-93.0,-261.0,0
-288.0,-77.0,-77.0,50.0,0
-478.0,163.0,-184.0,-16.0,0
-283.0,-182.0,-371.0,183.0,0
-62.0,176.0,-327.0,-1.0,0
75.0,-363.0,-39.0,-106.0,0
-239.0,89.0,189.0,-37.0,0
-101.0,6.0,-83.0,-374.0,0
104.0,-277.0,-238.0,-432.0,0
146.0,45.0,-103.0,-132.0,0
85.0,-209.0,-170.0,192.0,0
-391.0,-277.0,106.0,-67.0,0
-90.0,-123.0,-491.0,-305.0,0
-311.0,-211.0,-338.0,194.0,0
-500.0,-87.0,21.0,-183.0,0
114.0,-399.0,89.0,-320.0,0
-273.0,-24.0,101.0,14.0,0
129.0,-423.0,-369.0,-237.0,0
41.0,-327.0,84.0,-127.0,0
-440.0,-207.0,162.0,161.0,0
135.0,-29.0,-48.0,-161.0,0
16.0,73.0,-384.0,148.0,0
-5.0,69.0,-115.0,-176.0,0
2.0,-368.0,-304.0,-247.0,0
-45.0,-416.0,-10.0,181.0,0
-479.0,-31.0,82.0,96.0,0
102.0,-85.0,115.0,-184.0,0
136.0,-335.0,161.0,-201.0,0
-99.0,-382.0,-11.0,-459.0,0
38.0,-167.0,3.0,117.0,0
-73.0,170.0,-420.0,-255.0,0
-144.0,-256.0,-166.0,77.0,0
-487.0,-290.0,-95.0,-427.0,0
-242.0,-307.0,-460.0,69.0,0
-33.0,-448.0,178.0,53.0,0
-148.0,52.0,-495.0,-148.0,0
48.0,-144.0,-152.0,-384.0,0
-377.0,-92.0,-459.0,-88.0,0
-399.0,40.0,-310.0,74.0,0
-445.0,-214.0,-354.0,-333.0,0
-497.0,-57.0,-228.0,-396.0,0
-39.0,-244.0,-372.0,-390.0,0
-364.0,8.0,-246.0,123.0,0
-56.0,-399.0,-259.0,-436.0,0
65.0,-80.0,-374.0,-379.0,0
94.0,9.0,-124.0,-443.0,0
-263.0,-410.0,-429.0,107.0,0
-442.0,-104.0,-205.0,-157.0,0
-127.0,162.0,-45.0,-265.0,0
157.0,-436.0,-127.0,161.0,0
-63.0,139.0,-435.0,-215.0,0
135.0,-277.0,150.0,-197.0,0
-405.0,-100.0,-305.0,-349.0,0
-58.0,-261.0,-354.0,128.0,0
142.0,-350.0,-20.0,-246.0,0
131.0,-193.0,-66.0,-108.0,0
-311.0,-490.0,82.0,-378.0,0
-278.0,-53.0,-361.0,-196.0,0
56.0,-364.0,-14.0,-307.0,0
-331.0,-453.0,-162.0,-244.0,0
-286.0,-158.0,-266.0,-84.0,0
-495.0,-343.0,-216.0,-154.0,0
-89.0,146.0,125.0,68.0,0
7.0,-265.0,-96.0,-173.0,0
135.0,-220.0,122.0,-368.0,0
-16.0,132.0,195.0,-479.0,0
15.0,-29.0,24.0,179.0,0
19.0,-393.0,-19.0,98.0,0
-336.0,-352.0,-375.0,-404.0,0
-368.0,-34.0,-126.0,-413.0,0
-306.0,-149.0,24.0,80.0,0
103.0,-194.0,-173.0,-67.0,0
-290.0,173.0,-303.0,-497.0,0
-139.0,-304.0,-85.0,72.0,0
-429.0,73.0,94.0,-168.0,0
44.0,35.0,-160.0,66.0,0
-314.0,37.0,-55.0,-466.0,0
161.0,174.0,102.0,-439.0,0
-181.0,-474.0,-185.0,162.0,0
97.0,-209.0,-421.0,-101.0,0
-199.0,98.0,-71.0,29.0,0
-123.0,155.0,161.0,-356.0,0
-126.0,0.0,-378.0,155.0,0
-497.0,193.0,-60.0,132.0,0
-343.0,-500.0,-93.0,-437.0,0
-260.0,-221.0,-307.0,72.0,0
-240.0,-257.0,143.0,125.0,0
-284.0,-266.0,-46.0,-147.0,0
-310.0,-161.0,-116.0,94.0,0
-163.0,-60.0,-191.0,-8.0,0
-455.0,-344.0,4.0,31.0,0
-87.0,-36.0,69.0,-349.0,0
-76.0,-280.0,58.0,-267.0,0
-192.0,-258.0,-315.0,116.0,0
-27.0,-387.0,-404.0,-271.0,0
-25.0,-339.0,78.0,-297.0,0
-167.0,115.0,69.0,-420.0,0
-266.0,125.0,-257.0,-26.0,0
-94.0,-428.0,-315.0,-112.0,0
-480.0,-262.0,-456.0,-191.0,0
-58.0,-45.0,100.0,156.0,0
49.0,-2.0,-168.0,-137.0,0
111.0,123.0,55.0,-239.0,0
197.0,-416.0,-256.0,-116.0,0
-206.0,-314.0,-191.0,143.0,0
-289.0,-208.0,-23.0,-235.0,0
-217.0,-67.0,-200.0,179.0,0
